filename,EN,MI,SF,AG,SD,CC,SCD,VIF,MSE,PSNR,Qabf,Nabf,SSIM,MS_SSIM
00262D.png,7.682,5.148,14.97,5.165,69.043,0.551,1.831,1.022,0.068,59.815,0.797,0.013,0.997,1.014
00266D.png,7.037,3.833,12.25,3.784,43.378,0.445,1.899,0.961,0.028,63.696,0.675,0.027,1.023,0.988
00270D.png,7.44,4.668,15.745,5.015,54.929,0.491,1.934,0.965,0.064,60.06,0.744,0.023,0.996,0.955
00275D.png,7.446,4.754,15.379,5.43,56.577,0.676,1.819,0.914,0.064,60.041,0.708,0.019,0.962,1.0
00279D.png,7.318,4.862,13.863,4.503,59.291,0.515,1.854,0.899,0.055,60.697,0.714,0.019,0.955,0.944
00283D.png,7.332,4.942,14.599,4.747,62.034,0.546,1.847,0.917,0.057,60.597,0.705,0.021,0.98,0.999
00287D.png,7.216,4.475,15.943,5.095,59.288,0.595,1.883,0.837,0.045,61.569,0.679,0.025,0.972,1.044
00291D.png,7.118,4.258,12.911,4.018,56.904,0.538,1.893,0.857,0.045,61.606,0.663,0.019,0.974,0.968
00298D.png,7.191,4.364,13.416,4.075,60.247,0.537,1.904,0.89,0.048,61.278,0.684,0.016,0.962,0.992
00303D.png,7.29,4.146,12.639,4.051,52.511,0.58,1.924,0.941,0.044,61.685,0.692,0.016,0.994,1.014
00307D.png,7.627,4.511,14.657,4.625,60.178,0.505,1.955,0.976,0.07,59.657,0.729,0.013,0.956,0.953
00311D.png,7.41,4.709,13.309,4.365,54.549,0.502,1.848,0.955,0.061,60.301,0.73,0.015,0.987,0.955
00315D.png,7.455,4.463,13.403,4.431,54.837,0.524,1.881,0.915,0.051,61.064,0.699,0.019,0.963,0.972
00319D.png,7.183,3.914,12.153,3.763,53.775,0.532,1.909,0.857,0.044,61.7,0.652,0.021,0.979,1.009
00323D.png,7.185,4.309,12.331,3.885,52.623,0.561,1.862,0.931,0.048,61.341,0.682,0.018,0.999,1.071
00327D.png,7.462,4.888,14.42,4.92,57.729,0.631,1.8,0.971,0.06,60.316,0.747,0.017,0.971,1.042
00332D.png,7.481,3.915,14.348,4.884,55.236,0.595,1.87,0.863,0.047,61.456,0.667,0.023,1.011,1.044
00337D.png,7.258,3.593,10.867,3.68,53.859,0.6,1.867,0.773,0.039,62.243,0.572,0.026,0.992,0.981
00341D.png,7.286,4.077,11.19,3.65,55.858,0.589,1.858,0.884,0.049,61.24,0.641,0.022,0.995,1.039
00345D.png,7.322,4.112,11.863,3.949,58.76,0.615,1.885,0.839,0.049,61.238,0.63,0.025,0.984,1.022
00349D.png,6.798,3.672,10.799,3.343,51.032,0.675,1.81,0.873,0.025,64.176,0.625,0.022,1.072,1.092
00353D.png,7.141,4.267,10.912,3.558,53.063,0.671,1.808,0.904,0.033,62.976,0.653,0.02,1.027,1.049
00357D.png,7.284,2.9,12.242,4.494,51.955,0.731,1.806,0.574,0.025,64.208,0.474,0.034,1.057,1.102
00361D.png,7.083,4.552,11.75,3.876,48.264,0.641,1.821,0.881,0.036,62.597,0.654,0.03,1.018,1.097
00367D.png,7.118,5.024,12.673,4.322,48.598,0.593,1.842,0.94,0.048,61.31,0.717,0.023,0.987,1.04
00371D.png,7.333,5.014,13.99,5.039,50.252,0.59,1.851,0.95,0.05,61.116,0.731,0.023,1.006,1.06
00375D.png,7.37,4.61,12.847,4.826,48.228,0.59,1.902,0.923,0.053,60.869,0.694,0.024,1.002,1.075
00379D.png,7.543,4.791,13.471,4.851,59.922,0.662,1.843,0.999,0.059,60.446,0.742,0.02,0.986,1.112
00383D.png,7.525,4.876,14.531,5.372,51.138,0.687,1.781,0.978,0.046,61.538,0.74,0.023,1.009,1.056
00388D.png,7.171,4.649,14.2,5.036,45.183,0.679,1.863,0.95,0.04,62.152,0.751,0.02,0.996,1.027
00392D.png,7.332,4.558,14.62,5.163,50.463,0.595,1.858,0.905,0.048,61.331,0.74,0.019,0.974,0.962
00396D.png,7.39,4.694,15.288,5.308,49.214,0.633,1.867,0.913,0.05,61.143,0.754,0.015,0.986,0.979
00400D.png,7.244,4.099,13.975,4.617,46.154,0.526,1.869,0.903,0.036,62.619,0.722,0.016,1.011,0.973
00404D.png,7.247,4.241,14.633,4.726,45.035,0.536,1.883,0.949,0.033,62.896,0.738,0.017,1.016,0.947
00408D.png,7.374,4.166,14.041,5.187,45.73,0.525,1.913,0.89,0.04,62.109,0.693,0.027,1.051,1.06
00412D.png,7.277,4.557,15.818,5.145,51.062,0.443,1.884,0.907,0.058,60.483,0.747,0.016,0.993,0.979
00416D.png,7.143,3.108,14.609,4.894,44.559,0.573,1.872,0.69,0.033,62.886,0.574,0.029,1.064,1.07
00420D.png,7.395,4.62,14.118,4.817,52.713,0.423,1.908,0.912,0.056,60.622,0.736,0.017,0.998,0.967
00427D.png,7.327,2.692,12.789,4.651,44.765,0.617,1.864,0.597,0.027,63.748,0.527,0.034,1.07,1.027
00431D.png,7.586,4.594,12.554,4.336,54.934,0.669,1.852,0.919,0.043,61.752,0.676,0.025,1.03,1.09
00435D.png,7.724,5.006,12.978,4.764,61.318,0.605,1.798,0.911,0.059,60.427,0.702,0.023,0.994,1.021
00440D.png,7.393,4.174,12.441,4.629,49.666,0.503,1.915,0.845,0.053,60.886,0.645,0.034,1.043,1.067
00444D.png,7.457,3.444,10.261,4.106,49.098,0.74,1.857,0.78,0.031,63.165,0.601,0.029,1.059,1.092
00448D.png,7.57,4.783,15.027,5.418,52.752,0.63,1.922,0.941,0.048,61.313,0.758,0.02,1.005,1.005
00453D.png,7.566,4.592,16.88,5.629,66.912,0.654,1.883,0.879,0.062,60.239,0.684,0.02,0.98,1.104
