filename,EN,MI,SF,AG,SD,CC,SCD,VIF,MSE,PSNR,Qabf,Nabf,SSIM,MS_SSIM
01186N.png,6.956,1.697,10.396,4.341,32.816,0.547,1.632,1.208,0.053,60.922,0.324,0.174,0.444,0.676
01190N.png,6.771,1.707,9.711,4.01,29.903,0.574,1.68,1.291,0.047,61.394,0.326,0.127,0.415,0.733
01194N.png,6.925,1.713,9.991,4.272,34.271,0.613,1.702,1.088,0.057,60.568,0.271,0.257,0.484,0.844
01198N.png,6.886,1.587,11.404,4.586,33.227,0.603,1.555,1.293,0.056,60.683,0.279,0.213,0.341,0.678
01202N.png,6.937,1.684,11.149,4.599,33.941,0.605,1.527,1.192,0.059,60.406,0.266,0.232,0.374,0.733
01206N.png,6.903,1.725,10.856,4.303,33.064,0.637,1.511,1.477,0.053,60.878,0.33,0.086,0.311,0.667
01210N.png,6.829,1.695,10.966,4.277,34.489,0.677,1.39,1.496,0.048,61.348,0.366,0.066,0.336,0.655
01214N.png,6.876,2.002,10.804,4.065,37.866,0.692,1.441,1.018,0.047,61.386,0.351,0.116,0.469,0.837
01218N.png,6.878,1.691,9.998,4.229,33.668,0.675,1.589,1.475,0.063,60.105,0.205,0.208,0.25,0.583
01222N.png,7.131,1.502,11.491,5.148,38.155,0.573,1.493,1.431,0.089,58.628,0.096,0.606,0.257,0.518
01226N.png,6.81,1.698,9.177,3.811,32.104,0.676,1.647,1.309,0.046,61.485,0.325,0.119,0.378,0.743
01230N.png,6.879,2.047,8.984,3.618,32.043,0.631,1.547,1.474,0.044,61.715,0.34,0.098,0.471,0.749
01234N.png,6.789,1.831,9.104,3.487,31.408,0.657,1.63,1.36,0.042,61.898,0.372,0.097,0.464,0.793
01238N.png,6.741,1.949,8.773,3.362,31.061,0.663,1.441,1.49,0.046,61.524,0.281,0.143,0.324,0.697
01242N.png,6.838,1.963,9.324,3.494,33.902,0.675,1.638,1.524,0.043,61.758,0.269,0.167,0.351,0.716
01246N.png,6.799,1.983,9.857,3.784,36.278,0.756,1.635,1.285,0.044,61.663,0.314,0.122,0.35,0.704
01250N.png,6.957,2.655,9.592,3.445,37.643,0.664,1.71,1.1,0.041,62.036,0.377,0.131,0.579,0.857
01254N.png,6.796,2.068,9.783,3.587,36.298,0.722,1.583,1.252,0.039,62.182,0.295,0.129,0.377,0.776
01258N.png,6.779,2.069,9.958,3.743,36.037,0.72,1.596,1.226,0.041,62.037,0.296,0.16,0.371,0.784
01262N.png,6.908,1.975,10.507,4.021,37.122,0.701,1.764,0.976,0.043,61.804,0.35,0.152,0.47,0.867
01266N.png,6.989,1.947,11.421,4.252,37.075,0.72,1.611,1.208,0.052,60.952,0.294,0.171,0.387,0.758
01270N.png,7.033,2.02,10.618,4.122,38.533,0.73,1.607,1.186,0.053,60.921,0.24,0.217,0.367,0.765
01274N.png,6.815,1.888,10.526,4.104,34.864,0.736,1.571,0.99,0.039,62.273,0.35,0.116,0.448,0.842
01278N.png,7.072,2.014,11.322,4.398,39.599,0.701,1.608,0.765,0.046,61.548,0.378,0.119,0.602,0.957
01282N.png,6.955,2.047,11.165,4.079,36.83,0.721,1.611,0.899,0.043,61.825,0.351,0.145,0.517,0.849
01286N.png,7.025,2.103,10.984,4.063,37.096,0.686,1.576,0.972,0.049,61.244,0.322,0.143,0.499,0.834
01290N.png,6.834,1.906,10.294,3.9,36.278,0.697,1.612,0.903,0.039,62.259,0.391,0.096,0.537,0.879
01294N.png,6.988,2.04,10.027,3.825,35.986,0.64,1.599,0.892,0.04,62.156,0.327,0.143,0.588,0.904
01298N.png,6.851,1.773,10.746,4.047,33.073,0.636,1.633,1.169,0.05,61.128,0.277,0.161,0.392,0.744
01302N.png,6.87,1.87,10.733,4.135,33.314,0.637,1.663,0.951,0.047,61.4,0.329,0.14,0.554,0.887
01306N.png,6.962,1.777,10.425,4.183,34.845,0.662,1.547,1.144,0.055,60.733,0.268,0.166,0.41,0.759
01310N.png,6.83,1.739,9.489,3.833,34.732,0.739,1.39,1.041,0.043,61.767,0.255,0.157,0.433,0.815
01315N.png,6.758,1.91,9.883,3.851,34.369,0.707,1.522,1.133,0.038,62.384,0.314,0.11,0.425,0.761
01319N.png,7.017,1.871,9.62,3.929,36.624,0.745,1.461,1.529,0.058,60.469,0.246,0.167,0.336,0.631
01323N.png,6.981,2.14,9.677,3.741,37.107,0.765,1.444,0.837,0.029,63.434,0.345,0.125,0.702,1.033
01327N.png,7.075,1.747,11.746,4.853,36.126,0.7,1.548,0.791,0.049,61.224,0.344,0.168,0.647,0.95
01331N.png,6.968,1.95,9.617,3.811,34.727,0.738,1.42,1.218,0.043,61.809,0.306,0.121,0.493,0.79
01335N.png,6.939,1.562,12.75,5.187,34.178,0.67,1.608,0.901,0.05,61.153,0.349,0.152,0.487,0.825
01340N.png,6.936,1.676,13.638,5.183,35.054,0.631,1.536,1.007,0.055,60.756,0.347,0.171,0.473,0.824
01344N.png,6.911,1.637,12.007,4.416,33.972,0.632,1.506,1.088,0.057,60.587,0.345,0.128,0.449,0.796
01348N.png,6.801,1.784,10.808,4.065,34.517,0.704,1.532,0.953,0.039,62.233,0.373,0.087,0.539,0.893
01352N.png,6.896,1.853,11.256,4.369,34.874,0.647,1.607,0.891,0.038,62.323,0.371,0.093,0.543,0.846
01356N.png,6.657,1.674,10.825,4.026,33.515,0.66,1.581,1.07,0.038,62.38,0.348,0.101,0.441,0.828
01360N.png,6.616,1.621,10.281,4.077,30.876,0.691,1.577,1.175,0.042,61.855,0.259,0.17,0.318,0.715
01364N.png,6.889,1.718,11.342,4.492,35.346,0.631,1.623,1.045,0.057,60.551,0.281,0.226,0.391,0.771
01368N.png,6.936,2.051,10.324,4.006,34.214,0.577,1.72,1.084,0.048,61.343,0.297,0.213,0.542,0.885
01372N.png,6.879,1.569,10.905,4.362,32.683,0.606,1.516,1.275,0.053,60.862,0.243,0.196,0.309,0.641
01376N.png,6.971,2.025,10.257,3.912,35.489,0.603,1.806,0.843,0.046,61.521,0.387,0.119,0.647,0.941
01380D.png,6.87,1.951,12.634,4.733,36.123,0.698,1.455,0.581,0.04,62.101,0.431,0.018,0.763,0.883
01384D.png,6.896,2.227,11.642,4.274,35.806,0.751,1.211,0.566,0.049,61.221,0.346,0.012,0.73,0.875
01388D.png,6.9,1.838,12.76,4.624,34.348,0.729,1.352,0.59,0.041,61.994,0.425,0.017,0.76,0.931
01392D.png,6.587,1.781,10.579,4.045,30.126,0.676,1.432,0.648,0.051,61.095,0.407,0.022,0.709,0.92
01396D.png,6.845,2.147,10.201,3.893,36.024,0.704,1.342,0.762,0.045,61.638,0.374,0.031,0.673,0.868
