filename,EN,MI,SF,AG,SD,CC,SCD,VIF,MSE,PSNR,Qabf,Nabf,SSIM,MS_SSIM
00955N.png,5.761,3.313,8.199,2.933,28.604,0.779,1.641,0.934,0.007,69.706,0.674,0.0,0.988,1.097
00959N.png,5.987,3.507,9.797,3.447,36.054,0.754,1.633,0.958,0.011,67.582,0.702,0.0,0.986,1.109
00964N.png,4.583,2.934,8.566,1.79,32.57,0.637,1.88,1.148,0.009,68.758,0.76,0.002,0.788,1.006
00968N.png,5.175,2.567,6.289,1.815,24.243,0.815,1.202,0.925,0.003,72.943,0.561,0.0,1.001,1.12
00972N.png,5.496,2.439,6.12,1.963,21.714,0.751,1.57,0.89,0.003,72.713,0.548,0.0,1.006,1.081
00976N.png,6.17,3.302,6.389,1.931,32.475,0.618,1.362,0.904,0.01,68.237,0.542,0.001,1.011,1.051
00980N.png,5.387,2.716,4.326,1.388,14.632,0.668,1.748,0.986,0.002,74.389,0.49,0.001,1.035,1.112
00984N.png,5.592,2.86,7.217,2.03,25.867,0.767,1.631,0.985,0.005,71.29,0.617,0.0,1.02,1.146
00988N.png,5.026,2.272,6.544,1.857,20.489,0.802,1.315,0.901,0.003,73.909,0.579,0.0,0.984,1.112
00992N.png,4.893,2.214,5.804,1.688,17.483,0.736,1.69,0.96,0.002,74.275,0.582,0.0,0.98,1.057
00996N.png,5.313,2.328,6.359,1.811,20.05,0.701,1.812,0.964,0.003,72.857,0.552,0.002,1.034,1.064
01000N.png,5.235,2.379,5.908,1.654,20.645,0.674,1.772,0.932,0.004,72.287,0.544,0.0,0.998,1.076
01004N.png,5.412,2.772,5.111,1.426,24.603,0.828,1.51,0.826,0.003,73.071,0.455,0.0,1.012,1.156
01008N.png,5.627,2.812,6.236,1.675,42.271,0.674,1.759,0.923,0.014,66.568,0.525,0.0,0.959,1.063
01012N.png,5.27,2.556,6.461,1.851,28.976,0.725,1.701,0.916,0.006,70.202,0.58,0.0,1.005,1.174
01016N.png,5.899,3.006,6.547,2.008,32.318,0.781,1.639,0.99,0.007,69.717,0.588,0.0,0.998,1.1
01020N.png,6.56,3.649,7.802,2.471,33.965,0.538,1.761,1.035,0.014,66.689,0.624,0.001,0.985,0.99
01024N.png,6.139,3.41,5.872,1.985,27.764,0.518,1.778,1.125,0.009,68.584,0.622,0.0,0.964,0.978
01028N.png,5.504,3.136,5.669,2.007,18.026,0.733,1.685,0.93,0.004,72.276,0.654,0.0,0.952,1.017
01033N.png,5.788,3.194,6.536,2.25,23.651,0.719,1.708,1.046,0.006,70.317,0.659,0.0,0.952,1.03
01037N.png,5.988,3.144,6.259,2.047,26.398,0.741,1.664,0.897,0.006,70.532,0.537,0.0,1.026,1.133
01041N.png,6.292,3.417,6.995,2.426,25.404,0.694,1.51,0.935,0.006,70.017,0.559,0.0,1.014,1.054
01045N.png,5.804,2.562,7.692,2.527,23.606,0.727,1.595,0.851,0.005,71.483,0.556,0.0,1.038,1.172
01049N.png,5.883,2.719,7.511,2.305,24.102,0.681,1.802,0.908,0.006,70.444,0.555,0.0,1.046,1.135
01053N.png,6.274,3.225,8.31,2.427,29.672,0.624,1.724,0.956,0.009,68.703,0.57,0.002,1.033,1.126
01057N.png,5.979,2.756,8.192,2.433,32.474,0.734,1.595,0.876,0.008,68.982,0.528,0.002,1.055,1.173
01061N.png,6.778,3.677,9.679,3.003,45.081,0.655,1.647,0.967,0.019,65.267,0.578,0.004,1.034,1.142
01066N.png,5.535,2.519,6.083,1.64,17.902,0.636,1.567,0.902,0.003,73.0,0.553,0.0,0.998,1.128
01070N.png,6.031,2.823,6.346,1.967,21.526,0.58,1.626,0.85,0.006,70.277,0.524,0.0,1.032,1.118
01074N.png,6.225,3.552,6.785,2.045,24.298,0.54,1.663,1.09,0.008,69.086,0.625,0.0,0.983,1.069
01078N.png,6.461,3.655,7.147,2.071,33.954,0.544,1.864,1.158,0.014,66.672,0.627,0.009,0.998,1.075
01082N.png,6.443,3.34,5.818,2.068,23.007,0.545,1.85,1.274,0.013,67.004,0.59,0.019,0.97,1.092
01086N.png,6.475,3.368,7.954,2.594,30.48,0.621,1.845,1.061,0.011,67.612,0.64,0.002,1.001,1.039
01090N.png,6.713,3.439,7.919,2.978,32.095,0.61,1.846,0.998,0.018,65.653,0.64,0.008,1.024,1.095
01094N.png,6.434,3.067,8.957,2.791,37.61,0.63,1.416,0.902,0.013,67.052,0.61,0.0,0.994,1.081
01098N.png,6.829,3.758,9.73,3.198,42.076,0.545,1.633,1.036,0.02,65.156,0.676,0.004,1.014,1.082
01102N.png,6.071,3.111,8.187,2.5,26.199,0.759,1.587,0.95,0.006,70.316,0.63,0.0,1.009,1.118
01106N.png,5.681,2.762,9.309,2.203,27.6,0.646,1.646,1.056,0.006,70.024,0.662,0.003,1.017,1.115
01110N.png,6.351,3.589,8.434,2.273,41.57,0.56,1.24,1.038,0.017,65.845,0.664,0.001,0.972,1.062
01114N.png,6.74,3.785,10.644,3.023,46.237,0.501,1.584,1.075,0.024,64.281,0.689,0.002,0.994,1.081
01118N.png,5.953,2.848,7.959,2.091,32.797,0.672,1.685,1.146,0.009,68.597,0.648,0.001,1.011,1.129
01122N.png,5.788,2.961,8.391,1.974,42.284,0.698,1.727,1.079,0.013,66.838,0.649,0.002,0.995,1.143
01126N.png,6.271,3.341,10.239,2.655,58.072,0.787,1.206,0.956,0.024,64.275,0.617,0.003,1.046,1.168
01130N.png,6.129,3.528,8.614,2.323,35.666,0.649,1.662,1.009,0.012,67.405,0.661,0.004,0.986,1.116
01135N.png,6.377,3.769,6.487,1.963,31.697,0.416,1.625,1.136,0.013,67.133,0.651,0.009,0.988,0.996
01139N.png,5.805,3.299,7.483,2.02,28.225,0.598,1.837,1.032,0.008,69.35,0.64,0.006,1.002,1.102
01144N.png,6.1,3.351,8.04,2.103,33.739,0.563,1.493,1.049,0.012,67.466,0.678,0.0,0.914,1.052
01148N.png,6.3,3.611,6.603,2.119,31.838,0.502,1.591,0.978,0.013,67.037,0.62,0.0,0.923,0.829
01152N.png,6.481,3.975,8.099,2.488,39.949,0.529,1.421,0.948,0.018,65.528,0.648,0.001,0.933,1.007
01158N.png,6.824,3.875,8.252,2.727,38.267,0.592,1.454,0.87,0.018,65.578,0.604,0.001,0.963,1.012
01162N.png,6.646,4.047,10.131,2.896,47.937,0.493,1.392,0.923,0.026,64.025,0.681,0.0,0.947,0.982
01166N.png,6.008,2.989,9.04,2.34,30.639,0.556,1.863,1.009,0.01,68.014,0.637,0.004,0.993,1.037
01170N.png,5.635,2.794,7.359,1.91,27.74,0.589,1.745,0.917,0.007,69.659,0.594,0.004,0.974,1.003
01174N.png,6.403,3.041,7.059,2.269,34.853,0.584,1.74,0.951,0.012,67.419,0.591,0.003,1.001,1.033
01178N.png,6.802,4.779,9.318,2.929,58.166,0.554,1.549,0.971,0.041,62.042,0.726,0.006,0.889,0.979
01182N.png,5.6,2.968,6.523,1.722,25.606,0.548,1.459,0.953,0.007,69.931,0.62,0.0,0.911,1.003
01186N.png,6.332,3.732,6.15,2.093,28.27,0.415,1.733,1.136,0.011,67.709,0.652,0.013,0.981,0.987
01190N.png,6.338,3.936,6.816,2.152,31.145,0.482,1.795,1.231,0.013,67.138,0.674,0.015,0.983,1.024
01194N.png,6.224,3.388,5.372,1.97,31.113,0.535,1.798,1.178,0.011,67.536,0.597,0.011,1.033,1.159
01198N.png,5.55,2.53,6.35,1.847,20.379,0.596,1.874,1.214,0.005,71.571,0.655,0.005,1.016,1.086
01202N.png,5.652,2.571,6.006,1.868,19.967,0.618,1.864,1.169,0.004,71.779,0.628,0.005,1.026,1.104
01206N.png,5.574,3.002,7.575,1.842,25.591,0.572,1.764,1.12,0.006,70.391,0.663,0.001,0.968,1.057
01210N.png,5.682,2.953,10.153,2.41,38.228,0.569,1.667,1.091,0.013,67.123,0.708,0.001,0.974,1.098
01214N.png,5.914,2.889,9.5,2.355,38.911,0.654,1.785,1.036,0.012,67.258,0.651,0.002,1.001,1.132
01218N.png,5.259,2.579,5.222,1.407,17.51,0.628,1.758,1.077,0.003,73.765,0.567,0.004,1.033,1.121
01222N.png,5.546,2.348,3.916,1.523,16.038,0.504,1.781,1.185,0.004,72.389,0.544,0.014,1.032,1.119
01226N.png,5.873,3.366,6.278,1.884,27.077,0.59,1.826,1.026,0.007,69.444,0.65,0.003,1.002,1.085
01230N.png,6.524,4.328,6.743,2.037,40.478,0.467,1.45,1.027,0.022,64.772,0.677,0.002,0.983,1.065
01234N.png,6.144,3.843,6.675,1.952,28.146,0.566,1.765,1.106,0.009,68.5,0.68,0.004,0.985,1.071
01238N.png,5.532,3.084,5.694,1.452,23.266,0.68,1.748,1.159,0.005,71.512,0.619,0.008,0.972,1.121
