filename,EN,MI,SF,AG,SD,CC,SCD,VIF,MSE,PSNR,Qabf,Nabf,SSIM,MS_SSIM
00790N.png,5.101,2.229,3.642,0.965,14.796,0.768,1.183,0.505,0.004,72.612,0.136,0.001,0.513,0.931
00794N.png,4.761,1.993,3.282,0.843,12.964,0.775,0.979,0.491,0.003,73.533,0.129,0.0,0.486,0.936
00798N.png,4.276,1.985,3.347,0.835,14.34,0.746,1.215,0.545,0.003,73.456,0.195,0.001,0.457,0.828
00802N.png,5.123,2.316,3.989,0.946,18.307,0.699,1.849,0.744,0.003,73.94,0.36,0.008,0.765,1.05
00806N.png,4.898,2.106,3.56,0.9,17.807,0.762,1.449,0.611,0.004,72.632,0.195,0.001,0.496,0.943
00810N.png,5.398,2.231,3.833,1.097,24.548,0.781,1.738,0.689,0.004,72.123,0.352,0.003,0.717,0.999
00815N.png,4.799,2.114,4.043,1.115,15.208,0.721,1.252,0.639,0.003,74.129,0.334,0.001,0.689,1.016
00819N.png,5.511,2.792,4.561,1.427,18.569,0.653,1.238,0.62,0.007,69.752,0.325,0.001,0.657,0.944
00823N.png,5.457,2.86,4.222,1.25,18.388,0.676,1.277,0.613,0.007,69.5,0.29,0.001,0.617,0.932
00828N.png,5.748,2.866,4.406,1.486,36.121,0.793,1.109,0.636,0.014,66.686,0.25,0.001,0.591,0.938
00832N.png,5.8,3.011,4.032,1.3,22.752,0.661,1.0,0.598,0.014,66.661,0.245,0.0,0.574,0.89
00838N.png,5.831,2.594,3.845,1.223,28.845,0.778,1.017,0.594,0.013,66.903,0.242,0.001,0.628,0.956
00842N.png,5.049,1.764,5.369,1.273,25.553,0.711,1.571,0.829,0.005,71.498,0.417,0.005,0.798,1.153
00846N.png,5.771,2.707,5.088,1.461,25.718,0.672,1.432,0.763,0.006,70.088,0.478,0.005,0.835,1.049
00850N.png,5.341,2.23,6.15,1.671,28.727,0.718,1.5,0.731,0.007,69.827,0.452,0.003,0.767,1.082
00854N.png,5.014,1.489,3.588,0.957,18.126,0.749,1.628,0.664,0.004,72.68,0.182,0.002,0.562,0.966
00858N.png,4.98,1.469,3.379,0.905,14.532,0.712,1.526,0.543,0.003,73.527,0.174,0.002,0.578,0.936
00862N.png,4.828,1.411,4.022,1.09,16.621,0.697,1.578,0.586,0.004,71.774,0.174,0.002,0.518,0.904
00866N.png,5.363,1.424,4.155,1.216,15.411,0.672,1.764,0.658,0.003,72.907,0.211,0.004,0.603,0.981
00870N.png,5.014,1.522,3.448,0.968,13.119,0.694,1.735,0.63,0.002,75.382,0.187,0.003,0.586,0.971
00874N.png,5.126,1.584,3.834,1.093,15.614,0.705,1.509,0.528,0.004,71.952,0.132,0.001,0.467,0.906
00878N.png,4.754,1.706,3.368,0.944,13.758,0.736,1.112,0.448,0.003,73.169,0.134,0.0,0.5,0.866
00882N.png,5.018,1.894,3.24,0.971,15.283,0.778,1.091,0.455,0.003,73.562,0.16,0.001,0.537,0.843
00886N.png,5.411,1.957,3.671,1.137,18.685,0.692,1.464,0.564,0.004,72.219,0.237,0.001,0.62,0.882
00890N.png,6.17,2.894,3.558,1.202,27.5,0.687,1.361,0.481,0.018,65.647,0.173,0.001,0.545,0.868
00894N.png,5.393,2.064,3.938,1.215,20.578,0.694,1.409,0.442,0.007,69.756,0.168,0.001,0.564,0.892
00898N.png,4.876,1.888,3.083,0.916,16.181,0.779,1.0,0.504,0.003,73.388,0.166,0.001,0.553,0.906
