filename,EN,MI,SF,AG,SD,CC,SCD,VIF,MSE,PSNR,Qabf,Nabf,SSIM,MS_SSIM
00914N.png,6.574,1.916,9.502,3.513,38.5,0.719,1.803,0.636,0.012,67.276,0.449,0.025,0.919,1.033
00918N.png,6.85,2.16,9.245,3.477,45.849,0.766,1.705,0.618,0.016,65.997,0.426,0.027,0.906,1.076
00922N.png,6.725,2.282,8.729,3.287,39.945,0.765,1.811,0.631,0.012,67.368,0.431,0.027,0.93,1.017
00927N.png,6.802,2.213,9.29,3.739,38.57,0.744,1.776,0.599,0.011,67.599,0.416,0.028,0.938,1.071
00931N.png,7.068,2.368,9.483,3.691,47.424,0.756,1.685,0.626,0.02,65.074,0.425,0.03,0.937,1.099
00935N.png,6.743,2.217,9.718,3.648,42.999,0.717,1.772,0.723,0.015,66.412,0.465,0.026,0.903,1.024
00939N.png,6.759,2.296,10.12,3.636,39.321,0.754,1.801,0.669,0.012,67.345,0.453,0.028,0.934,1.076
00943N.png,6.628,2.41,10.948,3.873,43.874,0.749,1.792,0.674,0.014,66.549,0.476,0.026,0.882,1.074
00947N.png,6.79,2.383,10.952,3.852,52.033,0.815,1.626,0.63,0.017,65.953,0.448,0.027,0.918,1.099
00951N.png,5.905,2.037,8.496,2.964,30.354,0.82,1.82,0.735,0.006,70.59,0.458,0.023,0.885,1.065
00955N.png,6.023,2.002,8.273,3.078,32.99,0.799,1.808,0.781,0.008,69.047,0.481,0.019,0.873,1.075
00959N.png,6.156,2.074,9.835,3.581,40.731,0.78,1.809,0.78,0.012,67.167,0.509,0.017,0.851,1.084
00964N.png,4.563,1.682,8.014,1.938,32.25,0.662,1.879,0.988,0.009,68.744,0.615,0.007,0.623,0.953
00968N.png,5.549,1.92,6.982,2.244,30.387,0.825,1.739,0.846,0.005,70.835,0.444,0.025,0.933,1.096
00972N.png,5.805,1.654,6.372,2.28,25.663,0.756,1.802,0.788,0.005,71.389,0.426,0.023,0.918,1.071
00976N.png,6.215,1.992,7.055,2.386,33.747,0.664,1.63,0.777,0.01,67.995,0.434,0.028,0.972,1.069
00980N.png,5.378,1.628,4.521,1.57,15.842,0.669,1.811,0.875,0.003,73.911,0.398,0.014,0.941,1.095
00984N.png,5.9,2.157,7.847,2.374,31.594,0.765,1.867,0.892,0.007,69.731,0.514,0.018,0.938,1.14
00988N.png,5.433,1.638,7.318,2.249,25.738,0.8,1.711,0.812,0.004,71.971,0.457,0.022,0.922,1.096
00992N.png,5.292,1.53,6.406,2.017,21.666,0.733,1.87,0.878,0.004,72.477,0.461,0.02,0.912,1.041
00996N.png,5.471,1.58,6.397,2.022,22.482,0.702,1.878,0.833,0.004,71.78,0.434,0.023,0.927,1.035
01000N.png,5.417,1.588,6.415,1.925,23.883,0.679,1.89,0.834,0.005,71.206,0.432,0.021,0.915,1.063
01004N.png,5.647,1.808,5.772,1.868,29.751,0.827,1.776,0.794,0.005,71.382,0.399,0.023,0.957,1.144
01008N.png,5.906,1.94,6.601,2.066,43.759,0.711,1.861,0.874,0.015,66.317,0.456,0.014,0.891,1.074
01012N.png,5.564,1.827,7.223,2.233,33.777,0.744,1.887,0.865,0.008,68.99,0.488,0.017,0.952,1.151
01016N.png,6.03,2.09,7.431,2.367,38.399,0.785,1.849,0.845,0.009,68.364,0.486,0.019,0.925,1.089
01020N.png,6.473,2.165,8.375,2.829,33.182,0.572,1.784,0.815,0.013,67.014,0.493,0.02,0.917,1.008
01024N.png,6.169,2.196,6.083,2.212,27.457,0.538,1.79,0.913,0.009,68.632,0.485,0.015,0.871,0.986
01028N.png,5.723,2.004,6.127,2.264,21.46,0.738,1.815,0.851,0.005,71.407,0.493,0.018,0.884,1.034
