filename,EN,MI,SF,AG,SD,CC,SCD,VIF,MSE,PSNR,Qabf,Nabf,SSIM,MS_SSIM
00327D.png,7.262,3.992,13.683,4.645,50.622,0.641,1.29,0.84,0.054,60.811,0.707,0.011,0.965,1.039
00332D.png,7.27,3.674,13.575,4.555,49.861,0.591,1.692,0.789,0.043,61.807,0.642,0.014,0.996,1.032
00337D.png,6.989,3.592,10.484,3.472,48.006,0.59,1.645,0.737,0.035,62.655,0.565,0.017,0.97,0.957
00341D.png,7.077,3.81,10.626,3.391,50.489,0.574,1.687,0.797,0.045,61.637,0.605,0.014,0.967,1.028
00345D.png,7.04,3.749,11.259,3.669,52.605,0.603,1.716,0.746,0.043,61.795,0.597,0.016,0.962,1.015
00349D.png,6.398,3.596,10.227,3.034,45.465,0.665,1.386,0.761,0.021,65.01,0.591,0.013,1.026,1.045
00353D.png,6.779,3.959,10.379,3.271,47.118,0.663,1.456,0.773,0.027,63.752,0.612,0.012,0.992,1.021
00357D.png,7.202,3.248,11.46,4.124,48.719,0.711,1.651,0.633,0.025,64.222,0.475,0.024,1.022,1.064
00361D.png,6.809,4.032,11.184,3.622,42.469,0.646,1.568,0.799,0.031,63.202,0.63,0.018,0.986,1.108
00367D.png,6.941,4.167,12.173,4.099,42.59,0.604,1.496,0.829,0.043,61.841,0.681,0.014,0.975,1.056
00371D.png,7.125,4.063,13.319,4.723,44.362,0.6,1.641,0.827,0.044,61.661,0.691,0.014,0.985,1.071
00375D.png,7.2,3.883,12.271,4.562,43.026,0.585,1.75,0.827,0.05,61.156,0.66,0.016,0.991,1.076
00379D.png,7.217,3.967,12.792,4.483,51.881,0.668,1.241,0.852,0.052,60.971,0.693,0.012,0.984,1.102
00383D.png,7.309,3.926,13.794,5.008,45.904,0.687,1.461,0.851,0.041,61.986,0.697,0.013,1.003,1.055
00388D.png,6.926,3.814,13.232,4.617,40.345,0.686,1.561,0.821,0.037,62.471,0.712,0.01,0.99,1.038
00392D.png,7.124,3.814,13.659,4.747,45.31,0.6,1.645,0.779,0.044,61.712,0.698,0.011,0.961,0.951
00396D.png,7.195,3.859,14.442,4.965,44.583,0.646,1.629,0.791,0.045,61.569,0.716,0.01,0.971,0.97
00400D.png,6.974,3.576,13.139,4.266,40.926,0.533,1.676,0.78,0.03,63.353,0.683,0.009,0.985,0.954
00404D.png,6.932,3.552,13.652,4.32,39.292,0.536,1.733,0.798,0.027,63.764,0.69,0.009,0.99,0.934
00408D.png,7.187,3.742,13.279,4.894,41.38,0.521,1.593,0.821,0.038,62.283,0.67,0.015,1.037,1.045
00412D.png,7.116,3.859,14.713,4.807,45.153,0.451,1.699,0.805,0.052,60.964,0.712,0.009,0.974,0.964
00416D.png,7.084,3.217,13.868,4.571,43.217,0.552,1.776,0.705,0.034,62.766,0.563,0.02,1.035,1.045
00420D.png,7.172,3.892,13.328,4.501,45.729,0.423,1.74,0.79,0.048,61.28,0.69,0.01,0.973,0.952
00427D.png,7.263,2.953,11.889,4.197,44.432,0.583,1.769,0.627,0.029,63.462,0.512,0.022,1.026,0.985
00431D.png,7.317,4.075,12.007,4.073,48.858,0.673,1.371,0.831,0.039,62.27,0.65,0.015,1.021,1.08
00435D.png,7.385,4.104,12.511,4.535,52.732,0.609,1.282,0.774,0.051,61.096,0.659,0.014,0.976,0.985
00440D.png,7.093,3.64,11.832,4.299,43.842,0.502,1.722,0.758,0.05,61.136,0.616,0.021,1.015,1.058
00444D.png,7.359,3.737,9.783,3.839,45.98,0.711,1.647,0.791,0.031,63.177,0.602,0.016,1.037,1.074
00448D.png,7.324,4.066,13.909,4.928,46.918,0.641,1.482,0.82,0.042,61.864,0.721,0.009,0.99,1.005
