filename,EN,MI,SF,AG,SD,CC,SCD,VIF,MSE,PSNR,Qabf,Nabf,SSIM,MS_SSIM
01152N.png,7.254,3.552,10.219,3.392,52.122,0.457,0.74,0.944,0.06,60.325,0.592,0.025,0.748,0.881
01158N.png,6.997,2.722,10.368,3.521,42.295,0.582,1.426,0.799,0.026,64.025,0.597,0.026,0.893,0.997
01162N.png,7.115,3.405,12.253,3.692,57.159,0.491,1.341,0.87,0.044,61.653,0.653,0.017,0.809,0.949
01166N.png,7.353,3.607,11.377,3.676,52.452,0.421,0.874,1.045,0.079,59.132,0.422,0.108,0.481,0.627
01170N.png,7.228,3.47,10.325,3.414,52.753,0.449,0.861,1.071,0.075,59.369,0.338,0.151,0.404,0.568
01174N.png,7.216,3.312,10.125,3.57,53.976,0.503,1.188,0.993,0.048,61.325,0.47,0.118,0.731,0.826
01178N.png,6.987,3.244,10.411,3.179,56.985,0.562,1.464,0.808,0.041,62.012,0.664,0.011,0.677,0.928
01182N.png,7.428,3.838,9.738,3.276,54.772,0.392,0.718,1.086,0.093,58.466,0.363,0.139,0.404,0.576
01186N.png,6.956,4.019,7.845,2.848,41.272,0.381,0.964,1.26,0.033,62.964,0.611,0.043,0.803,0.892
01190N.png,7.306,3.984,9.814,3.211,64.678,0.366,0.744,1.173,0.11,57.71,0.439,0.164,0.551,0.753
01194N.png,7.3,3.777,8.859,3.22,59.986,0.393,0.821,1.258,0.073,59.522,0.428,0.197,0.659,0.837
01198N.png,6.778,3.119,10.816,3.159,48.145,0.412,0.856,1.324,0.042,61.882,0.425,0.215,0.618,0.699
01202N.png,6.949,3.167,10.373,3.302,47.422,0.404,0.814,1.255,0.053,60.922,0.391,0.225,0.563,0.715
01206N.png,7.051,3.449,11.568,3.284,54.318,0.431,0.851,1.187,0.065,60.008,0.397,0.153,0.497,0.679
01210N.png,7.04,3.415,13.039,3.767,59.086,0.479,0.941,1.147,0.066,59.961,0.422,0.121,0.512,0.694
01214N.png,6.68,2.881,11.69,3.349,51.163,0.595,1.391,1.063,0.032,63.054,0.519,0.076,0.747,0.902
01218N.png,6.84,3.212,8.253,2.678,45.603,0.496,0.981,1.395,0.055,60.724,0.339,0.21,0.438,0.61
01222N.png,7.19,3.547,6.825,2.771,47.454,0.374,0.746,1.561,0.066,59.937,0.299,0.334,0.503,0.642
01226N.png,7.435,3.721,11.012,3.954,55.661,0.488,0.978,1.202,0.091,58.553,0.318,0.274,0.396,0.651
01230N.png,7.065,3.982,8.597,2.745,52.4,0.453,0.986,1.092,0.048,61.285,0.633,0.02,0.814,0.977
01234N.png,7.347,3.944,10.102,3.396,55.451,0.44,0.842,1.237,0.088,58.709,0.407,0.168,0.499,0.746
01238N.png,6.949,3.546,9.335,2.73,49.707,0.46,0.773,1.376,0.057,60.56,0.342,0.204,0.453,0.693
01242N.png,6.686,3.587,7.714,2.176,53.833,0.531,1.174,1.252,0.047,61.414,0.511,0.056,0.675,0.91
01246N.png,6.957,3.388,11.69,3.63,53.235,0.603,1.15,1.208,0.057,60.566,0.353,0.223,0.468,0.641
01250N.png,6.978,3.966,8.895,2.734,52.601,0.518,1.244,1.132,0.049,61.245,0.596,0.037,0.74,0.956
01254N.png,6.868,3.314,10.369,2.977,55.889,0.589,1.225,1.171,0.052,60.983,0.408,0.148,0.546,0.74
01258N.png,6.922,3.26,9.803,2.961,54.528,0.593,1.235,1.18,0.053,60.854,0.398,0.159,0.536,0.734
01262N.png,7.137,3.2,10.45,3.516,52.698,0.582,1.27,1.088,0.057,60.587,0.417,0.152,0.536,0.738
01266N.png,7.326,3.533,10.034,3.189,53.285,0.549,1.083,1.145,0.072,59.535,0.387,0.122,0.474,0.706
01270N.png,7.052,3.287,9.131,2.776,55.823,0.596,1.215,1.217,0.055,60.766,0.39,0.135,0.61,0.83
01274N.png,7.052,3.225,12.017,3.857,56.12,0.592,1.161,1.097,0.054,60.788,0.419,0.153,0.569,0.744
01278N.png,7.142,3.025,11.14,3.747,49.146,0.596,1.343,0.913,0.034,62.778,0.549,0.062,0.802,0.984
01282N.png,7.092,3.511,9.951,3.235,45.93,0.606,1.412,1.005,0.032,63.084,0.597,0.043,0.78,0.942
01286N.png,7.102,3.485,9.867,2.921,49.386,0.532,1.248,0.934,0.037,62.484,0.59,0.03,0.787,1.008
01290N.png,7.303,3.667,11.033,3.766,53.31,0.548,1.167,1.007,0.059,60.389,0.528,0.071,0.655,0.862
01294N.png,7.147,3.483,9.117,2.821,56.48,0.488,1.168,0.941,0.053,60.877,0.55,0.036,0.814,1.008
01298N.png,7.159,3.406,10.842,3.154,55.882,0.431,0.877,1.197,0.071,59.61,0.375,0.15,0.508,0.686
01302N.png,7.348,3.517,10.682,3.492,59.286,0.438,0.897,1.138,0.08,59.115,0.443,0.118,0.613,0.777
01306N.png,7.356,3.717,9.6,3.364,60.599,0.439,0.814,1.165,0.084,58.877,0.368,0.165,0.524,0.728
01310N.png,7.13,3.231,9.559,3.155,56.122,0.545,0.871,1.1,0.06,60.372,0.341,0.162,0.563,0.74
01315N.png,6.631,3.196,9.36,2.784,48.897,0.604,1.499,1.044,0.03,63.4,0.585,0.031,0.802,0.949
01319N.png,6.849,3.705,6.505,2.152,47.461,0.623,1.284,1.167,0.032,63.094,0.562,0.027,0.786,0.975
01323N.png,6.794,3.036,8.972,2.947,45.148,0.703,1.64,0.919,0.018,65.462,0.558,0.035,0.908,1.138
01327N.png,7.036,2.767,10.173,3.882,42.639,0.612,1.373,0.922,0.03,63.425,0.515,0.084,0.834,0.979
01331N.png,7.288,3.98,8.055,2.706,50.624,0.594,1.168,1.044,0.05,61.148,0.574,0.028,0.756,0.958
01335N.png,7.513,3.585,13.196,5.021,52.725,0.465,0.896,1.022,0.085,58.838,0.396,0.19,0.48,0.691
01340N.png,7.301,3.42,13.182,4.62,50.526,0.398,0.695,1.12,0.066,59.907,0.415,0.167,0.531,0.705
01344N.png,7.111,3.733,11.047,3.51,46.104,0.435,0.772,1.11,0.05,61.15,0.499,0.077,0.633,0.811
01348N.png,7.208,3.677,11.945,3.959,51.455,0.549,1.089,1.058,0.054,60.821,0.52,0.071,0.665,0.87
01352N.png,7.065,3.383,11.759,3.934,56.444,0.543,1.449,1.023,0.046,61.543,0.597,0.039,0.79,0.91
01356N.png,7.057,3.115,12.108,3.765,54.229,0.486,1.033,1.146,0.061,60.251,0.396,0.142,0.521,0.714
01360N.png,6.474,2.569,11.003,3.127,43.248,0.575,1.178,1.213,0.031,63.266,0.371,0.192,0.592,0.723
01364N.png,6.977,3.05,9.912,3.24,48.431,0.453,0.936,1.179,0.048,61.327,0.435,0.155,0.608,0.755
01368N.png,7.259,3.823,8.312,2.83,58.8,0.36,0.769,1.187,0.091,58.564,0.459,0.105,0.628,0.842
01372N.png,6.797,2.976,8.815,2.697,52.937,0.389,0.802,1.248,0.049,61.187,0.396,0.147,0.566,0.681
01376N.png,7.482,3.55,10.199,3.469,60.506,0.43,0.986,1.024,0.087,58.746,0.452,0.141,0.622,0.803
