filename,EN,MI,SF,AG,SD,CC,SCD,VIF,MSE,PSNR,Qabf,Nabf,SSIM,MS_SSIM
01074N.png,6.193,2.441,9.142,2.689,27.839,0.528,1.73,1.036,0.009,68.833,0.64,0.02,0.937,1.065
01078N.png,6.13,2.591,7.97,2.351,32.46,0.533,1.803,1.013,0.011,67.845,0.619,0.019,0.929,1.067
01082N.png,5.77,1.826,5.697,1.979,15.513,0.54,1.76,0.974,0.005,71.489,0.574,0.014,0.902,1.076
01086N.png,6.251,2.251,9.865,3.169,31.984,0.601,1.84,1.005,0.011,67.875,0.661,0.025,0.922,1.008
01090N.png,6.344,2.082,9.678,3.339,27.073,0.647,1.753,0.878,0.011,67.896,0.655,0.02,0.912,1.066
01094N.png,6.483,2.324,12.636,3.95,43.92,0.612,1.529,0.905,0.016,66.015,0.648,0.03,0.946,1.057
01098N.png,6.686,2.996,11.588,3.818,41.858,0.547,1.6,0.996,0.018,65.47,0.681,0.026,0.955,1.053
01102N.png,6.019,2.188,11.182,3.336,30.648,0.73,1.635,0.941,0.007,69.593,0.661,0.023,0.943,1.091
01106N.png,5.321,1.877,10.361,2.532,27.675,0.639,1.518,0.963,0.006,70.337,0.663,0.015,0.936,1.082
01110N.png,6.167,2.731,10.44,2.876,44.766,0.575,1.484,1.027,0.018,65.54,0.68,0.016,0.94,1.049
01114N.png,6.601,2.98,12.891,3.715,48.128,0.517,1.734,1.05,0.024,64.35,0.708,0.018,0.941,1.065
01118N.png,5.635,1.942,9.714,2.559,34.904,0.648,1.673,1.04,0.009,68.42,0.652,0.017,0.924,1.09
01122N.png,5.464,2.141,9.48,2.319,42.705,0.689,1.608,0.993,0.013,66.843,0.643,0.013,0.931,1.099
01126N.png,6.112,2.622,11.879,3.316,59.442,0.781,1.2,0.935,0.025,64.168,0.646,0.03,0.987,1.138
01130N.png,5.925,2.651,9.667,2.725,36.206,0.653,1.606,1.001,0.012,67.452,0.672,0.022,0.958,1.123
01135N.png,5.922,2.851,6.895,2.06,27.046,0.425,1.647,0.995,0.008,69.009,0.64,0.014,0.92,0.961
01139N.png,5.44,2.277,8.293,2.325,26.545,0.603,1.646,0.986,0.007,69.964,0.647,0.016,0.926,1.05
01144N.png,6.004,2.676,10.13,2.652,36.757,0.566,1.579,1.061,0.013,66.996,0.694,0.013,0.877,1.043
01148N.png,6.317,2.693,9.185,2.793,35.051,0.505,1.618,1.008,0.015,66.486,0.659,0.022,0.917,0.776
01152N.png,6.418,2.955,10.553,3.174,41.688,0.532,1.396,0.986,0.02,65.168,0.688,0.022,0.945,1.005
01158N.png,6.84,2.893,11.159,3.702,40.465,0.581,1.365,0.855,0.02,65.124,0.631,0.032,0.946,1.017
01162N.png,6.609,3.295,12.744,3.687,52.631,0.485,1.299,0.932,0.029,63.444,0.696,0.018,0.921,0.99
01166N.png,5.743,2.17,10.05,2.695,29.153,0.561,1.798,0.972,0.008,68.972,0.651,0.015,0.925,1.02
01170N.png,5.372,1.948,8.53,2.3,27.629,0.585,1.59,0.907,0.007,69.956,0.615,0.018,0.903,0.966
01174N.png,6.201,2.321,8.601,2.835,35.848,0.554,1.615,0.914,0.012,67.508,0.61,0.024,0.919,0.987
01178N.png,6.63,3.982,10.362,3.281,57.477,0.553,1.357,0.975,0.04,62.092,0.729,0.021,0.947,0.987
01182N.png,5.362,2.011,8.176,2.216,28.266,0.548,1.509,1.002,0.008,69.356,0.647,0.014,0.869,1.002
01186N.png,5.941,2.675,6.687,2.292,25.19,0.419,1.663,1.036,0.008,69.066,0.643,0.02,0.908,0.949
01190N.png,5.823,2.738,7.051,2.203,26.098,0.503,1.768,1.057,0.008,69.119,0.648,0.015,0.897,0.997
01194N.png,5.816,2.073,6.565,2.262,28.741,0.519,1.686,1.013,0.008,68.968,0.594,0.026,0.935,1.138
01198N.png,5.051,1.531,7.167,2.027,19.539,0.557,1.716,1.036,0.004,72.5,0.638,0.012,0.904,1.022
01202N.png,5.202,1.57,7.033,2.133,19.619,0.577,1.688,1.005,0.004,72.494,0.616,0.016,0.912,1.048
01206N.png,5.166,1.986,8.647,2.164,25.912,0.565,1.587,1.053,0.006,70.41,0.667,0.006,0.895,1.016
01210N.png,5.312,2.019,10.886,2.734,37.421,0.566,1.44,1.034,0.012,67.394,0.711,0.006,0.91,1.056
01214N.png,5.568,2.071,10.735,2.816,38.6,0.629,1.659,0.967,0.012,67.489,0.665,0.019,0.933,1.084
01218N.png,4.743,1.702,5.873,1.588,15.587,0.601,1.375,0.948,0.002,74.715,0.56,0.012,0.937,1.036
01222N.png,4.972,1.508,4.058,1.54,11.301,0.505,1.581,0.959,0.002,75.67,0.534,0.015,0.946,1.072
01226N.png,5.532,2.326,7.061,2.137,25.54,0.59,1.584,0.962,0.006,70.222,0.647,0.012,0.92,1.052
01230N.png,6.384,3.529,7.898,2.368,38.836,0.481,1.495,1.024,0.019,65.293,0.676,0.013,0.948,1.041
01234N.png,5.764,2.695,7.564,2.163,26.563,0.578,1.652,1.022,0.007,69.472,0.674,0.013,0.914,1.04
01238N.png,4.998,2.102,6.393,1.605,21.831,0.66,1.486,0.983,0.004,72.401,0.595,0.017,0.885,1.074
01242N.png,5.485,2.515,7.021,1.749,29.803,0.579,1.569,1.011,0.009,68.635,0.602,0.015,0.875,1.02
01246N.png,4.98,1.851,7.925,2.145,23.028,0.687,1.228,0.934,0.004,72.254,0.629,0.022,0.905,1.042
01250N.png,6.277,3.28,7.923,2.298,31.22,0.558,1.601,1.028,0.012,67.513,0.64,0.017,0.877,1.015
01254N.png,5.259,2.228,8.172,2.094,28.868,0.662,1.543,1.011,0.006,70.103,0.627,0.016,0.875,1.068
01258N.png,5.286,2.223,7.629,2.022,26.471,0.666,1.533,1.003,0.005,70.758,0.619,0.018,0.897,1.102
01262N.png,5.646,2.133,8.104,2.412,23.575,0.676,1.686,0.945,0.005,71.389,0.609,0.018,0.907,1.083
01266N.png,5.528,2.133,8.681,2.306,25.633,0.645,1.441,1.031,0.005,70.789,0.632,0.017,0.931,1.117
01270N.png,5.542,2.196,7.559,2.009,24.701,0.653,1.285,0.933,0.005,71.12,0.575,0.02,0.933,1.169
01274N.png,5.473,2.063,9.487,2.691,28.108,0.69,1.484,0.974,0.006,70.584,0.643,0.02,0.914,1.083
01278N.png,6.239,2.174,10.403,3.252,35.643,0.645,1.579,0.857,0.011,67.903,0.617,0.03,0.935,1.092
01282N.png,6.193,2.649,9.55,2.875,33.208,0.643,1.551,0.891,0.01,67.949,0.633,0.033,0.92,1.026
01286N.png,6.556,3.143,9.698,2.837,38.699,0.57,1.541,0.928,0.018,65.625,0.624,0.032,0.907,1.04
01290N.png,6.115,2.582,9.878,3.023,37.643,0.628,1.706,0.935,0.013,66.896,0.652,0.022,0.921,1.039
01294N.png,6.558,2.829,9.159,2.695,39.092,0.535,1.616,0.892,0.018,65.481,0.587,0.028,0.917,1.074
01298N.png,5.361,1.918,8.742,2.171,23.99,0.577,1.69,0.923,0.005,70.837,0.602,0.021,0.941,1.07
01302N.png,5.827,2.1,9.297,2.683,27.361,0.625,1.778,0.943,0.007,69.655,0.617,0.025,0.956,1.048
01306N.png,5.703,2.346,7.974,2.27,31.085,0.58,1.559,0.95,0.009,68.724,0.616,0.019,0.942,1.046
01310N.png,5.462,1.963,8.06,2.243,30.85,0.72,1.407,0.887,0.006,70.026,0.582,0.026,0.947,1.075
01315N.png,5.68,2.512,9.012,2.433,38.216,0.62,1.637,0.902,0.013,67.141,0.629,0.016,0.952,1.05
01319N.png,5.919,2.965,6.045,1.865,36.531,0.637,1.217,1.025,0.012,67.182,0.608,0.015,0.951,1.056
01323N.png,6.343,2.569,9.033,2.841,39.115,0.701,1.38,0.876,0.011,67.552,0.591,0.03,0.97,1.183
01327N.png,6.098,1.941,9.368,3.273,31.458,0.662,1.565,0.857,0.008,69.267,0.603,0.032,0.993,1.128
01331N.png,6.452,3.332,8.009,2.49,41.17,0.632,1.466,1.027,0.018,65.589,0.648,0.018,0.965,1.097
01335N.png,5.836,2.072,10.052,3.251,27.811,0.603,1.67,0.926,0.007,69.657,0.658,0.021,0.957,1.068
01340N.png,5.673,1.958,10.179,3.002,26.582,0.596,1.724,0.96,0.006,70.038,0.66,0.02,0.949,1.042
01344N.png,5.75,2.267,9.825,2.666,30.841,0.569,1.697,0.945,0.009,68.606,0.655,0.015,0.935,1.019
01348N.png,5.998,2.447,10.78,3.148,37.3,0.645,1.727,0.966,0.012,67.293,0.658,0.018,0.942,1.059
01352N.png,6.123,2.356,10.749,3.42,41.057,0.584,1.795,0.982,0.016,66.109,0.652,0.021,0.928,0.972
01356N.png,5.254,1.757,9.951,2.574,30.217,0.638,1.794,1.019,0.008,69.351,0.649,0.015,0.917,1.047
01360N.png,4.732,1.453,7.972,1.989,18.968,0.691,1.628,0.93,0.003,73.819,0.595,0.019,0.921,1.111
01364N.png,5.432,1.706,7.62,2.311,22.503,0.609,1.732,0.954,0.005,71.327,0.612,0.022,0.897,1.04
01368N.png,5.948,2.347,7.144,2.271,23.487,0.535,1.808,0.987,0.007,69.699,0.592,0.021,0.893,1.09
01372N.png,5.062,1.724,7.072,1.898,28.39,0.515,1.657,1.01,0.007,69.591,0.607,0.011,0.903,1.029
01376N.png,6.074,2.13,8.31,2.686,26.421,0.591,1.815,0.888,0.008,69.072,0.618,0.022,0.931,1.032
01380D.png,7.362,3.953,19.925,6.878,57.832,0.575,1.586,0.893,0.055,60.722,0.756,0.026,0.909,0.923
01384D.png,7.536,4.414,21.015,7.154,66.584,0.622,1.377,0.913,0.078,59.213,0.77,0.024,0.907,0.938
01388D.png,7.526,4.266,20.713,6.958,56.085,0.59,1.313,0.929,0.059,60.428,0.767,0.026,0.936,0.985
01392D.png,7.398,4.863,16.367,5.76,52.169,0.51,1.292,0.972,0.075,59.378,0.777,0.024,0.926,0.973
